"","countrycode","country","year","polity5","democracy","gdppc","enrol_gross","primcomp","primcom_male","primcom_fem","enrol_net","agri","slums","telephone","internet","tax","pop","pop_fem","electricity","service","oil","natural","literacy","lit_male","lit_fem","infant","health_ex","hospital","tuberculosis","life","life_male","life_female","unemploy","urban","attend","prenatal","military","un_continent_name","un_region_name"
"246","CHL","CHILE",1962,5,1,662.73347569252,NA,NA,NA,NA,NA,9.20191678275903,NA,NA,NA,NA,NA,49.8323890851659,NA,51.4953087497273,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.771,55.229,60.521,NA,NA,NA,NA,3.04370907803929,"Americas","South America"
"247","CHL","CHILE",1963,5,1,644.892060427145,NA,NA,NA,NA,NA,7.93761233198443,NA,NA,NA,NA,NA,49.8599792575533,NA,50.9763151801171,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.15,54.438,60.129,NA,NA,NA,NA,2.86539572501444,"Americas","South America"
"248","CHL","CHILE",1964,6,1,674.490140027232,NA,NA,NA,NA,NA,8.5605476983008,NA,NA,NA,NA,NA,49.8877017720954,NA,50.099008677704,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.738,56.156,61.518,NA,NA,NA,NA,2.63518659558264,"Americas","South America"
"249","CHL","CHILE",1965,6,1,677.767796222752,NA,NA,NA,NA,NA,8.8473432857491,NA,NA,NA,NA,NA,49.9136796458602,NA,50.2472686167041,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.455,57.032,62.031,NA,NA,NA,NA,2.88571273300364,"Americas","South America"
"250","CHL","CHILE",1966,6,1,780.096923247761,NA,NA,NA,NA,NA,9.26560273788851,NA,NA,NA,NA,NA,49.9368963686768,NA,49.7640782647471,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.689,57.069,62.498,NA,NA,NA,NA,2.73592085235921,"Americas","South America"
"251","CHL","CHILE",1967,6,1,754.896175404019,NA,NA,NA,NA,NA,8.6068447995795,NA,NA,NA,NA,NA,49.9580219744722,NA,49.7274633533982,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.72,58.047,63.59,NA,NA,NA,NA,2.71363263392334,"Americas","South America"
"252","CHL","CHILE",1968,6,1,755.892552845633,NA,NA,NA,NA,NA,7.67636680558673,NA,NA,NA,NA,NA,49.9782967773289,NA,49.6933688418677,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.63,59.016,64.419,NA,NA,NA,NA,2.52706817797327,"Americas","South America"
"253","CHL","CHILE",1969,6,1,863.569490435561,NA,NA,NA,NA,NA,6.85995863581472,NA,NA,NA,NA,NA,49.9974174306079,NA,49.3957816859376,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.905,59.234,64.761,NA,NA,NA,NA,2.26089998688066,"Americas","South America"
"254","CHL","CHILE",1970,6,1,928.775310571387,118.962921142578,NA,79.1750335693359,80.5934906005859,NA,6.78134887658263,NA,NA,NA,NA,NA,50.0161396087328,NA,50.4821322772922,0.0562266313632991,10.1337971525781,NA,NA,NA,NA,NA,3.77640008926392,NA,62.491,59.895,65.223,NA,NA,NA,NA,4.45045063352876,"Americas","South America"
"255","CHL","CHILE",1971,6,1,1086.55507372076,125.903480529785,NA,86.6261901855469,88.6088790893555,NA,8.10212732949659,NA,NA,NA,NA,NA,50.0355005609059,NA,52.4732434545156,0.0773644632134632,6.60493057257233,NA,NA,NA,NA,NA,NA,NA,62.732,59.995,65.637,NA,NA,NA,NA,6.26481544192347,"Americas","South America"
"256","CHL","CHILE",1972,6,1,1163.07410294861,126.638458251953,NA,91.2008895874023,93.1928634643555,NA,8.30309045203711,NA,NA,NA,16.2232711468311,NA,50.0545668373977,NA,53.2992739274998,0.0828826445018713,5.79741785753672,NA,NA,NA,NA,NA,NA,NA,62.281,59.11,65.722,NA,NA,NA,NA,6.62541419500109,"Americas","South America"
"257","CHL","CHILE",1973,-7,0,1627.25356654436,127.356483459473,NA,91.8857192993164,94.9118118286133,NA,6.66426590054072,NA,NA,NA,17.4205000961031,NA,50.0725748356368,NA,51.7239424781723,0.104264180453157,7.36475733501654,NA,NA,NA,NA,NA,NA,NA,63.905,60.696,67.334,NA,NA,NA,NA,6.28382090072808,"Americas","South America"
"258","CHL","CHILE",1974,-7,0,1542.92552707497,126.980392456055,NA,90.150016784668,93.1009674072266,NA,5.68891835015907,NA,NA,NA,16.337951930124,NA,50.0887841469159,NA,44.4446848146833,0.606349740712544,11.1469005022528,NA,NA,NA,NA,NA,NA,NA,64.901,62.261,67.644,NA,NA,NA,NA,7.10956116396779,"Americas","South America"
"259","CHL","CHILE",1975,-7,0,714.194623501213,123.887153625488,NA,90.1752471923828,92.9809417724609,NA,6.58294303453219,NA,NA,NA,20.6011544042575,NA,50.1029371525812,NA,54.5645942062094,1.2361480689743,13.2400638141578,NA,NA,NA,NA,NA,NA,NA,66.279,63.446,69.238,NA,NA,NA,NA,6.74253666077988,"Americas","South America"
"260","CHL","CHILE",1976,-7,0,953.901512286572,120.025932312012,NA,91.4957733154297,94.3987426757812,NA,8.43881138074408,NA,NA,NA,18.3977542528978,NA,50.1147002408414,NA,50.3469831234022,0.979511538628698,12.8977687651848,NA,NA,NA,NA,NA,NA,NA,65.855,63.149,68.678,NA,NA,NA,NA,6.08505082532873,"Americas","South America"
"261","CHL","CHILE",1977,-7,0,1268.96288328835,118.695297241211,NA,89.4757690429688,90.9392013549805,NA,9.83057121065724,NA,NA,NA,18.7557734246353,NA,50.1248237361636,NA,52.3765336869153,0.607553508279438,8.77587881957493,NA,NA,NA,NA,NA,NA,NA,67.402,64.501,70.433,NA,NA,NA,NA,6.91524481356639,"Americas","South America"
"262","CHL","CHILE",1978,-7,0,1431.3501384585,117.824897766113,NA,NA,NA,NA,7.6007996326634,NA,NA,NA,18.6808148161421,NA,50.1352627991725,NA,54.1709464656378,0.582775440508512,7.54057954192026,NA,NA,NA,NA,NA,NA,NA,68.074,65.021,71.28,NA,NA,NA,NA,6.7281223205458,"Americas","South America"
"263","CHL","CHILE",1979,-7,0,1922.97718901818,117.527313232422,NA,NA,NA,NA,7.26881172909426,NA,NA,NA,17.9453589017587,NA,50.1455451645045,NA,53.9199948204289,1.11799850318142,9.48990916461053,NA,NA,NA,NA,NA,NA,NA,68.186,65.263,71.236,NA,NA,NA,NA,6.33255633255633,"Americas","South America"
"264","CHL","CHILE",1980,-7,0,2523.05545631681,114.437492370605,NA,NA,NA,NA,7.22472170230737,NA,NA,NA,19.0466235497464,NA,50.1554757115362,NA,55.1125602830514,1.03979635359195,8.71519847548594,NA,NA,NA,NA,NA,3.40639996528625,NA,68.84,65.885,71.913,NA,NA,NA,NA,6.48209286969784,"Americas","South America"
"265","CHL","CHILE",1981,-7,0,2954.93743393129,112.241676330566,NA,NA,NA,NA,6.46460745864258,NA,NA,NA,20.1205861545475,NA,50.1657630855995,NA,57.5964119718656,0.903989200937335,5.56381496748019,NA,NA,NA,NA,NA,NA,NA,69.909,66.969,72.936,NA,NA,NA,NA,7.02211888902853,"Americas","South America"
"266","CHL","CHILE",1982,-7,0,1648.01171225494,110.060890197754,NA,NA,NA,NA,6.28802554021124,NA,NA,NA,19.7534985647664,NA,50.1770685322645,NA,59.7970585549333,0.772552374023926,6.62939973489201,91,91,91,NA,NA,NA,NA,70.299,67.152,73.575,NA,NA,NA,NA,8.87726773839499,"Americas","South America"
"267","CHL","CHILE",1983,-6,0,1693.14676684052,108.396392822266,NA,96.0299606323242,97.312141418457,NA,5.88756236657509,NA,NA,NA,18.8434547124414,NA,50.1886973191227,NA,52.8985894175438,1.18928887039012,9.16236173269569,NA,NA,NA,NA,NA,NA,NA,70.011,66.624,73.598,NA,NA,NA,NA,7.57522260240995,"Americas","South America"
"268","CHL","CHILE",1984,-6,0,1611.41860036242,104.896179199219,NA,NA,NA,NA,7.1464723044793,NA,NA,NA,20.028187295002,NA,50.2006064516647,NA,49.284044103845,1.18048972397471,8.09788641648206,NA,NA,NA,NA,NA,NA,NA,70.46,66.926,74.215,NA,NA,NA,NA,7.6054061762236,"Americas","South America"
"269","CHL","CHILE",1985,-6,0,1429.38850950802,105.02864074707,NA,NA,NA,NA,7.46874496152779,NA,NA,NA,18.1312115808601,NA,50.2111812767365,NA,50.1638896972259,1.17571112818707,9.03292014450356,NA,NA,NA,NA,NA,NA,NA,71.176,67.998,74.453,NA,NA,NA,NA,6.90060861105455,"Americas","South America"
"270","CHL","CHILE",1986,-6,0,1501.09140673487,103.486572265625,NA,NA,NA,NA,8.56961361544093,NA,NA,NA,17.9795039650436,NA,50.217310246142,NA,51.6585853619395,0.409029921948734,7.08457413109978,NA,NA,NA,NA,NA,NA,NA,71.81,68.742,74.918,NA,NA,NA,NA,6.28800219933844,"Americas","South America"
"271","CHL","CHILE",1987,-6,0,1739.67699102776,NA,NA,NA,NA,NA,8.79361470261175,NA,NA,NA,16.8083162620642,NA,50.2191100011251,NA,50.3304661371011,0.544418330796708,8.58218696306459,NA,NA,NA,NA,NA,NA,NA,72.54,69.76,75.288,NA,NA,NA,NA,5.63807107493349,"Americas","South America"
"272","CHL","CHILE",1988,-1,0,2003.36350407516,100.868446350098,NA,NA,NA,NA,8.48175503426594,NA,NA,NA,14.3740317441218,NA,50.2194212773905,NA,45.9335515315114,0.282172670801024,11.8720794878324,NA,NA,NA,NA,NA,NA,NA,72.456,69.467,75.456,NA,NA,NA,NA,4.13999607967718,"Americas","South America"
"273","CHL","CHILE",1989,8,0,2265.35937681769,101.749397277832,NA,NA,NA,NA,8.30497017227347,NA,NA,NA,13.9403644948977,NA,50.2188080897434,NA,47.3679544081423,0.335865076332922,12.8332145779434,NA,NA,NA,NA,NA,3.17670011520386,NA,72.467,69.244,75.749,NA,NA,NA,NA,3.59002950895468,"Americas","South America"
"274","CHL","CHILE",1990,8,1,2466.13014237644,103.080673217773,NA,NA,NA,NA,8.23652231377537,NA,NA,0,13.3073843501695,NA,50.2173150072605,NA,47.1275984504485,0.378183852893491,11.1674175940099,NA,NA,NA,NA,NA,3.1586000919,NA,72.574,69.269,75.96,NA,NA,NA,NA,3.40165485912065,"Americas","South America"
"275","CHL","CHILE",1991,8,1,2770.07964567151,103.329566955566,NA,NA,NA,NA,9.25621514810898,NA,NA,0,15.2279630653608,NA,50.217233445936,NA,46.6087322998989,0.15702683344808,5.94722567017809,NA,NA,NA,NA,NA,NA,NA,73.574,70.376,76.794,NA,NA,NA,NA,2.8498427672956,"Americas","South America"
"276","CHL","CHILE",1992,8,1,3309.39923858023,100.708099365234,NA,NA,NA,NA,9.20579307637716,NA,NA,0.036548938,15.7428897449109,NA,50.2188687333529,NA,48.2021131040303,0.123100470876911,4.63171552198061,94,95,94,NA,NA,NA,NA,74.135,71.171,77.068,NA,NA,NA,NA,2.62851046938573,"Americas","South America"
"277","CHL","CHILE",1993,8,1,3494.9946093213,101.06697845459,NA,NA,NA,NA,8.03366157396169,NA,NA,0.071783144,16.3145899577863,NA,50.2211699728469,NA,49.3314378030579,0.101835542669396,3.35411622206962,NA,NA,NA,NA,NA,3.0999999046,NA,74.195,71.171,77.21,NA,NA,NA,NA,2.70692293725521,"Americas","South America"
"278","CHL","CHILE",1994,8,1,3981.39018913528,NA,NA,NA,NA,NA,7.50221136196295,NA,NA,0.141084507,15.6247442074707,NA,50.2241787238228,NA,49.2821165139235,0.0759573406290912,4.8849330643983,NA,NA,NA,NA,NA,NA,NA,74.614,71.52,77.704,NA,NA,NA,NA,2.59754498264789,"Americas","South America"
"279","CHL","CHILE",1995,8,1,5055.61406223303,NA,NA,NA,NA,NA,7.0030341565102,NA,NA,0.346980781,15.1007539455709,NA,50.227873129515,NA,48.3363385297229,0.0577970101150581,6.55630977481336,NA,NA,NA,NA,NA,NA,NA,74.609,71.429,77.812,NA,NA,NA,NA,2.56206462916649,"Americas","South America"
"280","CHL","CHILE",1996,8,1,5333.50438724772,101.50350189209,NA,NA,NA,NA,5.01955878070637,NA,NA,0.68347561,16.0605426589014,NA,50.2304424888074,NA,52.4243926050884,0.0596959389109353,4.95869610912803,NA,NA,NA,NA,NA,2.6700000763,NA,74.899,71.641,78.196,NA,NA,NA,NA,2.44932089847955,"Americas","South America"
"281","CHL","CHILE",1997,8,1,5741.95842991193,79.1882171630859,NA,NA,NA,NA,5.00655021832118,NA,NA,1.057092496,15.7811009565547,NA,50.2325006090769,NA,53.3242982622055,0.038289499179926,4.60520277817387,NA,NA,NA,NA,NA,NA,NA,75.596,72.335,78.86,NA,NA,NA,NA,2.49820192394138,"Americas","South America"
"282","CHL","CHILE",1998,8,1,5419.82417295755,104.106552124023,NA,NA,NA,NA,5.39423186676227,NA,NA,1.662322022,15.7712896450108,NA,50.2358208223153,NA,55.1217423502151,0.0234700874281488,2.51172777125851,NA,NA,NA,NA,NA,NA,NA,75.669,72.611,78.72,NA,NA,NA,NA,2.58983722621321,"Americas","South America"
"283","CHL","CHILE",1999,8,1,4933.55581516755,105.060707092285,NA,NA,NA,NA,5.29404331977604,NA,NA,4.103419297,15.0949570823752,NA,50.2404318000422,NA,56.2307389666535,0.0418250296937214,3.6694603049762,NA,NA,NA,NA,NA,NA,NA,76.018,72.93,79.09,NA,NA,NA,NA,2.7136315935113,"Americas","South America"
"284","CHL","CHILE",2000,9,1,5052.99245768719,101.363563537598,NA,NA,NA,NA,5.0829624304871,14.616,NA,16.6,16.0724036281393,NA,50.2459003969069,NA,55.6064735928255,0.0648093154178196,4.87094937341686,NA,NA,NA,NA,7.00020742,2.72,22,76.87,73.714,79.977,NA,NA,NA,NA,2.68861588559481,"Americas","South America"
"285","CHL","CHILE",2001,9,1,4563.5952986689,NA,NA,NA,NA,NA,4.06242026416145,NA,NA,19.1,15.9131257668038,NA,50.2519789786282,NA,56.1914535588133,0.0510190743548732,3.94016087143578,NA,NA,NA,NA,7.09733057,2.62,22,76.773,73.6,79.921,NA,NA,NA,NA,2.64704915196781,"Americas","South America"
"286","CHL","CHILE",2002,9,1,4430.84741157069,101.286972045898,NA,NA,NA,NA,4.06503324754124,10.97,NA,22.1,16.0730676241731,NA,50.2594822462586,NA,56.3505591441304,0.0501709401792536,3.69658229472728,96,96,96,NA,7.20833778,2.54,18,77.445,74.252,80.582,NA,NA,NA,NA,2.53154294246795,"Americas","South America"
"287","CHL","CHILE",2003,9,1,4773.40177520754,101.061790466309,NA,NA,NA,NA,4.09477533093825,NA,NA,25.4738,15.7688272670367,NA,50.2654175406532,NA,55.6800266355176,0.0506283318232754,5.01162090891452,NA,NA,NA,NA,7.25047779,2.51,16,77.387,74.306,80.433,NA,NA,NA,NA,2.70297150997137,"Americas","South America"
"288","CHL","CHILE",2004,9,1,6120.59152052304,105.627876281738,NA,NA,NA,NA,3.75826582542202,7.324,NA,28.1779,16.4239450550574,NA,50.2686886854224,NA,53.6453484169442,0.0480418034693177,9.56665341226193,NA,NA,NA,NA,6.91028547,2.41,19,77.616,74.479,80.72,NA,NA,NA,NA,2.71229040717924,"Americas","South America"
"289","CHL","CHILE",2005,9,1,7480.3233099645,105.35050201416,NA,NA,NA,NA,3.92221193790649,NA,NA,31.1753,18.1208899059452,NA,50.2721181974579,NA,52.148109198774,0.0466681498310735,9.79630843278012,NA,NA,NA,NA,6.62372112,2.31,18,78.016,74.912,81.078,NA,NA,NA,NA,2.53476299282486,"Americas","South America"
"290","CHL","CHILE",2006,10,1,9318.65655299547,105.66822052002,NA,NA,NA,NA,3.71204514364349,7.3,NA,34.4978,19.6120173266907,NA,50.2750436953467,NA,48.4126070134482,0.0305200002965691,17.3488493708667,NA,NA,NA,NA,6.07235622,2.33,18,78.261,75.512,80.917,NA,NA,NA,NA,2.50608214331462,"Americas","South America"
"291","CHL","CHILE",2007,10,1,10346.4138184533,106.517280578613,NA,NA,NA,95.39165,3.55057108879902,NA,NA,35.9,20.3790285412133,NA,50.2767164239982,NA,49.5481523456128,0.0244412955141765,17.1517567156625,NA,NA,NA,NA,6.21259642,2.29,17,77.826,75.043,80.549,NA,NA,NA,NA,2.33098063414723,"Americas","South America"
"292","CHL","CHILE",2008,10,1,10683.2188772853,106.873870849609,NA,NA,NA,95.90266,3.42443226131884,7.3,NA,37.3,18.7092655630147,NA,50.277329627964,NA,54.4485312367718,0.0394143420844663,13.8254393455321,NA,NA,NA,NA,6.73954487,2.28,17,78.484,75.674,81.25,NA,NA,NA,NA,2.58365225907913,"Americas","South America"
"293","CHL","CHILE",2009,10,1,10098.8017166866,105.763893127441,NA,NA,NA,94.26372,3.69712695590025,NA,NA,41.56,14.6058605653373,NA,50.276477051664,NA,55.5112499818713,0.0241963153528489,8.79204050030603,NA,NA,NA,NA,7.25026846,2.28,16,78.741,75.941,81.481,NA,NA,NA,NA,2.27650786809373,"Americas","South America"
"294","CHL","CHILE",2010,10,1,12632.8704725219,103.219367980957,NA,NA,NA,95.45718,3.4782846318696,NA,NA,45,17.47100626721,NA,50.2754887476411,NA,53.8127811763837,0.0177167005915164,11.9881628362203,NA,NA,NA,NA,6.81958437,2.05,16,78.501,75.734,81.213,NA,NA,NA,NA,2.25424091461721,"Americas","South America"
"295","CHL","CHILE",2011,10,1,14487.3927827263,103.170486450195,NA,94.9600067138672,95.1889495849609,94.8,3.62618323595818,NA,NA,52.2496,18.9360959989957,NA,50.2735160400502,NA,54.3697640881064,0.0202996901928584,12.1645185437385,97,97,97,NA,6.79947519,2.23,16,79.11,76.451,81.684,NA,NA,NA,NA,2.2636127719888,"Americas","South America"
"296","CHL","CHILE",2012,10,1,15241.9069977366,103.369781494141,NA,97.2925567626953,97.5218200683594,94.51162,3.27493353969815,NA,NA,55.05,18.9910595536986,NA,50.2700078851002,NA,56.2982132546917,0.0339242699071752,9.05442637303188,NA,NA,NA,NA,7.01951313,2.18,16,79.023,76.379,81.596,NA,NA,NA,NA,2.04588025146131,"Americas","South America"
"297","CHL","CHILE",2013,10,1,15683.54863663,102.084899902344,NA,97.3715972900391,96.6104583740234,93.65419,3.4733753279625,NA,NA,58,17.4587728971955,NA,50.2663395791046,NA,57.2209852376656,0.0371419227856785,7.66232423505302,96,96,96,NA,7.47552633,2.18,16,79.339,76.579,82.034,NA,NA,NA,NA,1.99462247217943,"Americas","South America"
"298","CHL","CHILE",2014,10,1,14529.6767210362,101.930870056152,NA,98.1463394165039,98.1872329711914,93.42186,3.94662062988525,NA,NA,61.11,17.044501214415,NA,50.2632668306632,NA,57.1528758790402,0.0299545823134528,6.87780503013052,NA,NA,NA,NA,7.84150124,2.13,15,79.473,76.736,82.145,NA,NA,NA,NA,1.96710687686468,"Americas","South America"
"299","CHL","CHILE",2015,10,1,13433.9202985339,101.712509155273,NA,97.9075088500977,97.6334915161133,93.43477,3.70940427541167,NA,NA,76.6296,17.5460829271472,NA,50.2623475388036,NA,58.3447093592261,0.00702175038442219,4.04461870413776,97,97,97,NA,8.3513937,2.15,16,79.746,77.035,82.384,NA,NA,NA,NA,1.90962335490079,"Americas","South America"
"300","COL","COLOMBIA",1950,-5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Americas","South America"
"301","COL","COLOMBIA",1951,-5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Americas","South America"
"302","COL","COLOMBIA",1952,-5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Americas","South America"
"303","COL","COLOMBIA",1953,-5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Americas","South America"
"304","COL","COLOMBIA",1954,-5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Americas","South America"
"305","COL","COLOMBIA",1955,-5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Americas","South America"
"306","COL","COLOMBIA",1956,-5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Americas","South America"
"307","COL","COLOMBIA",1957,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Americas","South America"
"308","COL","COLOMBIA",1958,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Americas","South America"
"309","COL","COLOMBIA",1959,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Americas","South America"
"310","COL","COLOMBIA",1960,7,1,258.304433616071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.2043769886716,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.57554721832275,NA,57.13,55.099,59.187,NA,NA,NA,NA,1.88432347552997,"Americas","South America"
"311","COL","COLOMBIA",1961,7,1,282.099440509948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.1808520215619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.73,55.714,59.765,NA,NA,NA,NA,2.1432563032116,"Americas","South America"
"312","COL","COLOMBIA",1962,7,1,298.543861741321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.1567320688898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.301,56.306,60.309,NA,NA,NA,NA,3.09941520467836,"Americas","South America"
"313","COL","COLOMBIA",1963,7,1,282.588330302742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.1320102392078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.892,56.919,60.87,NA,NA,NA,NA,3.5151403758673,"Americas","South America"
"314","COL","COLOMBIA",1964,7,1,338.675935298365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.1072011079177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.375,57.385,61.368,NA,NA,NA,NA,3.18080357142857,"Americas","South America"
"315","COL","COLOMBIA",1965,7,1,317.064563351518,NA,NA,NA,NA,NA,27.2864039148261,NA,NA,NA,NA,NA,50.0825662366809,NA,46.4621081867478,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.815,57.826,61.803,NA,NA,NA,NA,3.19094692172311,"Americas","South America"
"316","COL","COLOMBIA",1966,7,1,290.253385958132,NA,NA,NA,NA,NA,26.6084464760865,NA,NA,NA,NA,NA,50.0581333580571,NA,46.7803779763935,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.204,58.214,62.19,NA,NA,NA,NA,3.16524479704396,"Americas","South America"
"317","COL","COLOMBIA",1967,7,1,302.832507824134,NA,NA,NA,NA,NA,26.8922181198523,NA,NA,NA,NA,NA,50.0347532374577,NA,45.9362870396668,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.531,58.529,62.527,NA,NA,NA,NA,3.1173645631477,"Americas","South America"
"318","COL","COLOMBIA",1968,7,1,301.526502784249,NA,NA,NA,NA,NA,26.8593849766225,NA,NA,NA,NA,NA,50.0134139095387,NA,46.194723074705,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.871,58.84,62.894,NA,NA,NA,NA,2.38537248109852,"Americas","South America"
"319","COL","COLOMBIA",1969,7,1,317.868798055367,NA,NA,NA,NA,NA,25.8672848345983,NA,NA,NA,NA,NA,49.9947195785756,NA,47.1466418444794,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.216,59.147,63.274,NA,NA,NA,NA,2.05492415707552,"Americas","South America"
"320","COL","COLOMBIA",1970,7,1,345.879101568471,106.750198364258,NA,60.7868995666504,37.2495803833008,NA,25.087370450711,NA,NA,NA,NA,NA,49.9787956648787,NA,47.5438358640636,0.453852135192152,0.971130535161595,NA,NA,NA,NA,NA,2.09730005264282,NA,61.569,59.459,63.668,NA,NA,NA,NA,2.25954658431875,"Americas","South America"
"321","COL","COLOMBIA",1971,7,1,366.825167940364,109.75316619873,NA,49.6710014343262,55.7984809875488,NA,23.5191101189331,NA,NA,NA,NA,NA,49.965362041366,NA,49.2667718717524,0.685517417606044,1.23438280998411,NA,NA,NA,NA,NA,NA,NA,62.051,59.913,64.177,NA,NA,NA,NA,3.37417409711976,"Americas","South America"
"322","COL","COLOMBIA",1972,7,1,397.41211740514,110.499519348145,NA,50.0784606933594,57.0988616943359,NA,24.1306021707258,NA,NA,NA,NA,NA,49.9542360220505,NA,47.7659877435211,0.657317983358433,1.29333669655888,NA,NA,NA,NA,NA,NA,NA,62.569,60.383,64.745,NA,NA,NA,NA,1.96719582300512,"Americas","South America"
"323","COL","COLOMBIA",1973,7,1,462.064375734059,113.389991760254,NA,53.0125885009766,60.8438301086426,NA,24.1289685803586,NA,NA,NA,NA,NA,49.9451744906939,NA,45.8405987826945,0.92942316517958,1.76450005369904,NA,NA,NA,NA,NA,NA,NA,63.06,60.806,65.314,NA,NA,NA,NA,1.69024510610298,"Americas","South America"
"324","COL","COLOMBIA",1974,8,1,541.749901587091,113.525741577148,NA,53.3970108032227,62.0699195861816,NA,24.3821033301901,NA,NA,NA,NA,NA,49.9377558442828,NA,46.1058861481959,3.98291235195913,4.75675236217101,NA,NA,NA,NA,NA,NA,NA,63.64,61.354,65.929,NA,NA,NA,NA,1.57578013524412,"Americas","South America"
"325","COL","COLOMBIA",1975,8,1,561.098036100584,115.937042236328,NA,NA,NA,NA,23.8864697808979,NA,NA,NA,NA,NA,49.9316310014567,NA,47.6139696081045,3.33821480333793,4.63550477940996,NA,NA,NA,NA,NA,NA,NA,64.27,61.913,66.639,NA,NA,NA,NA,1.74026807533756,"Americas","South America"
"326","COL","COLOMBIA",1976,8,1,643.007914496566,119.248352050781,NA,NA,NA,NA,23.6286095402709,NA,NA,NA,NA,NA,49.9265323825232,NA,46.1292201326394,2.86098892003378,3.98023301354462,NA,NA,NA,NA,NA,NA,NA,64.845,62.415,67.297,NA,NA,NA,NA,1.49360287072351,"Americas","South America"
"327","COL","COLOMBIA",1977,8,1,798.203021638873,122.394218444824,NA,NA,NA,NA,25.0470302180498,NA,NA,NA,NA,NA,49.9225633719153,NA,45.0400751924852,1.78535540238928,2.76586869988934,NA,NA,NA,NA,NA,NA,NA,65.424,62.921,67.959,NA,NA,NA,NA,1.43848721422287,"Americas","South America"
"328","COL","COLOMBIA",1978,8,1,932.392695058624,125.74813079834,NA,NA,NA,NA,23.0404612710242,NA,NA,NA,NA,NA,49.9206163026976,NA,47.2582895632373,1.56559233732864,2.45162230150973,NA,NA,NA,NA,NA,NA,NA,65.954,63.373,68.579,NA,NA,NA,NA,1.55031940977911,"Americas","South America"
"329","COL","COLOMBIA",1979,8,1,1095.0313839164,128.189224243164,NA,NA,NA,NA,21.4658774226815,NA,NA,NA,NA,NA,49.9213305603398,NA,49.0237774190645,3.25082063533461,4.31749348621964,NA,NA,NA,NA,NA,NA,NA,66.38,63.749,69.063,NA,NA,NA,NA,1.67392876970441,"Americas","South America"
